industry,industry_rank,anchor_store_rank,entity_path,business_date,enterprise_id,enterprise_name,store_id,region_name,store_name,worker_id,worker_name,job_id,job_title,arrange_model,arranged_start_time,arranged_end_time,attendance_start_time,attendance_end_time,is_attendance,is_absent,is_late,reissue_card_count,total_time,execute_status_name,confirm_status_name
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_225740,worker_794279,job_ref_495695,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T06:00:00,2026-05-13T14:00:00,2026-05-13T05:56:00,2026-05-13T14:15:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_100282,worker_836336,job_ref_625337,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T06:00:00,2026-05-13T14:00:00,2026-05-13T05:44:00,2026-05-13T14:00:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_728270,worker_197736,job_ref_625337,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T06:00:00,2026-05-13T14:00:00,2026-05-13T05:58:00,2026-05-13T14:00:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_416972,worker_069904,job_ref_391389,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T06:00:00,2026-05-13T14:00:00,2026-05-13T05:48:00,2026-05-13T14:00:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_715125,worker_702998,job_ref_391389,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T06:00:00,2026-05-13T14:00:00,2026-05-13T05:03:00,2026-05-13T14:00:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_136872,worker_180447,job_ref_860072,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T06:00:00,2026-05-13T14:00:00,2026-05-13T05:54:00,2026-05-13T14:01:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_495128,worker_230408,job_ref_860072,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T06:00:00,2026-05-13T14:00:00,2026-05-13T05:34:00,2026-05-13T14:01:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_473130,worker_105297,job_ref_391389,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T06:00:00,2026-05-13T14:00:00,2026-05-13T05:58:00,2026-05-13T14:01:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_241432,worker_653774,job_ref_625337,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T06:00:00,2026-05-13T14:00:00,2026-05-13T05:59:00,2026-05-13T14:12:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_346469,worker_861644,job_ref_399817,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T06:00:00,2026-05-13T14:00:00,2026-05-13T05:57:00,2026-05-13T14:01:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_411168,worker_194633,job_ref_391389,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T06:00:00,2026-05-13T14:00:00,2026-05-13T05:46:00,2026-05-13T14:00:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_245191,worker_680647,job_ref_860072,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T06:00:00,2026-05-13T14:00:00,2026-05-13T06:00:00,2026-05-13T14:00:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_095821,worker_115387,job_ref_391389,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T06:00:00,2026-05-13T14:00:00,2026-05-13T05:58:00,2026-05-13T14:03:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_855057,worker_272121,job_ref_043543,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T06:00:00,2026-05-13T14:00:00,2026-05-13T05:57:00,2026-05-13T14:01:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_608894,worker_408422,job_ref_391389,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T06:30:00,2026-05-13T14:30:00,2026-05-13T06:15:00,2026-05-13T14:35:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_503919,worker_430481,job_ref_278560,普通岗-兼职（J市嘉木商超门店）,抢班,2026-05-13T07:00:00,2026-05-13T14:30:00,2026-05-13T07:00:00,2026-05-13T15:05:00,是,否,否,0,6.5,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_814159,worker_004592,job_ref_820894,普通岗-兼职（J市嘉木商超门店）,抢班,2026-05-13T07:00:00,2026-05-13T15:00:00,2026-05-13T06:55:00,2026-05-13T15:07:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_735923,worker_818486,job_ref_391389,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T07:00:00,2026-05-13T15:00:00,2026-05-13T06:56:00,2026-05-13T15:24:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_489130,worker_804833,job_ref_778489,分拣员-兼职（J市嘉木商超门店）,抢班,2026-05-13T07:00:00,2026-05-13T12:00:00,2026-05-13T06:50:00,2026-05-13T12:00:00,是,否,否,0,5.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_874872,worker_636063,job_ref_379949,普通岗-兼职（J市嘉木商超门店）,抢班,2026-05-13T07:00:00,2026-05-13T15:00:00,2026-05-13T06:44:00,2026-05-13T15:16:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_758055,worker_242616,job_ref_278560,普通岗-兼职（J市嘉木商超门店）,抢班,2026-05-13T07:00:00,2026-05-13T15:00:00,2026-05-13T06:37:00,2026-05-13T17:05:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_270096,worker_638904,job_ref_363393,普通岗-兼职（团购课）,抢班,2026-05-13T07:30:00,2026-05-13T15:30:00,2026-05-13T07:14:00,2026-05-13T15:32:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_735807,worker_915508,job_ref_513885,普通岗-兼职（后仓管理课）,抢班,2026-05-13T07:30:00,2026-05-13T15:30:00,2026-05-13T07:10:00,2026-05-13T15:40:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_734761,worker_343217,job_ref_227104,收银员-兼职（J市嘉木商超门店）,抢班,2026-05-13T08:00:00,2026-05-13T14:30:00,2026-05-13T07:44:00,2026-05-13T14:41:00,是,否,否,0,6.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_203399,worker_948044,job_ref_227104,收银员-兼职（J市嘉木商超门店）,抢班,2026-05-13T08:00:00,2026-05-13T14:30:00,2026-05-13T07:51:00,2026-05-13T14:42:00,是,否,否,0,6.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_986568,worker_751820,job_ref_860072,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T08:00:00,2026-05-13T14:30:00,2026-05-13T07:45:00,2026-05-13T14:35:00,是,否,否,0,5.5,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_227168,worker_189503,job_ref_517563,普通岗-兼职（防损课）,抢班,2026-05-13T08:30:00,2026-05-13T14:00:00,2026-05-13T08:23:00,2026-05-13T14:50:00,是,否,否,0,5.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_511466,worker_098466,,,普通排班,2026-05-13T08:30:00,2026-05-13T15:00:00,2026-05-13T08:08:00,2026-05-13T15:07:00,是,否,否,0,6.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_375193,worker_988230,job_ref_379949,普通岗-兼职（J市嘉木商超门店）,抢班,2026-05-13T09:00:00,2026-05-13T17:00:00,2026-05-13T08:55:00,2026-05-13T17:01:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_927703,worker_984864,job_ref_860072,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T09:00:00,2026-05-13T17:00:00,2026-05-13T08:56:00,2026-05-13T17:07:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_797119,worker_429674,job_ref_625337,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T10:00:00,2026-05-13T18:00:00,2026-05-13T09:36:00,2026-05-13T18:00:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_337469,worker_028795,job_ref_043543,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T12:30:00,2026-05-13T18:30:00,2026-05-13T12:03:00,2026-05-13T18:38:00,是,否,否,0,6.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_706314,worker_861659,job_ref_399817,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T14:00:00,2026-05-13T22:00:00,2026-05-13T13:47:00,2026-05-13T22:00:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_509778,worker_424426,job_ref_043543,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T14:00:00,2026-05-13T22:00:00,2026-05-13T13:46:00,2026-05-13T22:00:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_997940,worker_413338,job_ref_860072,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T14:00:00,2026-05-13T22:00:00,2026-05-13T13:53:00,2026-05-13T22:00:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_440539,worker_410723,job_ref_860072,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T14:00:00,2026-05-13T22:00:00,2026-05-13T13:48:00,2026-05-13T22:00:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_726067,worker_395495,job_ref_495695,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T14:00:00,2026-05-13T22:00:00,2026-05-13T13:31:00,2026-05-13T22:02:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_091151,worker_319695,job_ref_625337,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T14:00:00,2026-05-13T21:30:00,2026-05-13T13:37:00,2026-05-13T21:38:00,是,否,否,0,6.5,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_531272,worker_486398,job_ref_399817,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T14:00:00,2026-05-13T22:00:00,2026-05-13T13:55:00,2026-05-13T22:00:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_239058,worker_171986,job_ref_043543,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T14:00:00,2026-05-13T22:00:00,2026-05-13T13:32:00,2026-05-13T22:00:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_607007,worker_677282,job_ref_709051,普通岗-兼职（J市嘉木商超门店）,抢班,2026-05-13T14:00:00,2026-05-13T22:00:00,2026-05-13T13:54:00,2026-05-13T22:02:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_399025,worker_029664,job_ref_278560,普通岗-兼职（J市嘉木商超门店）,抢班,2026-05-13T14:00:00,2026-05-13T22:00:00,2026-05-13T13:54:00,2026-05-13T22:02:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_061590,worker_154794,job_ref_399817,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T14:00:00,2026-05-13T22:00:00,2026-05-13T13:41:00,2026-05-13T22:00:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_053378,worker_521206,job_ref_391389,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T14:00:00,2026-05-13T22:00:00,2026-05-13T13:47:00,2026-05-13T22:04:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_707961,worker_451607,job_ref_278560,普通岗-兼职（J市嘉木商超门店）,抢班,2026-05-13T14:00:00,2026-05-13T22:00:00,2026-05-13T13:58:00,2026-05-13T22:03:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_563918,worker_505817,job_ref_278560,普通岗-兼职（J市嘉木商超门店）,抢班,2026-05-13T14:00:00,2026-05-13T22:00:00,2026-05-13T13:22:00,2026-05-13T22:00:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_747279,worker_522573,job_ref_227104,收银员-兼职（J市嘉木商超门店）,抢班,2026-05-13T14:30:00,2026-05-13T22:00:00,2026-05-13T14:13:00,2026-05-13T22:01:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_821294,worker_999882,job_ref_860072,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T14:30:00,2026-05-13T21:00:00,2026-05-13T14:14:00,2026-05-13T21:06:00,是,否,否,0,5.5,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_162980,worker_637203,job_ref_227104,收银员-兼职（J市嘉木商超门店）,抢班,2026-05-13T14:30:00,2026-05-13T22:00:00,2026-05-13T14:26:00,2026-05-13T22:00:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_465493,worker_186775,job_ref_860072,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-13T15:00:00,2026-05-13T21:30:00,2026-05-13T14:25:00,2026-05-13T21:30:00,是,否,否,0,5.5,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_662229,worker_438030,,,普通排班,2026-05-13T15:00:00,2026-05-13T21:30:00,2026-05-13T14:46:00,2026-05-13T21:30:00,是,否,否,0,6.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_315887,worker_384088,job_ref_227104,收银员-兼职（J市嘉木商超门店）,抢班,2026-05-13T15:30:00,2026-05-13T21:00:00,2026-05-13T15:30:00,2026-05-13T21:06:00,是,否,否,1,5.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_182762,worker_293296,job_ref_517563,普通岗-兼职（防损课）,抢班,2026-05-13T16:00:00,2026-05-13T21:30:00,2026-05-13T15:53:00,2026-05-13T21:30:00,是,否,否,0,5.0,,是
商超,3,2,J市嘉木商超门店,2026-05-13,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_024099,worker_951362,job_ref_517563,普通岗-兼职（防损课）,抢班,2026-05-13T16:30:00,2026-05-14T00:00:00,2026-05-13T16:14:00,2026-05-14T00:01:00,是,否,否,0,7.5,,是
商超,3,2,J市嘉木商超门店,2026-05-14,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_024099,worker_951362,job_ref_517563,普通岗-兼职（防损课）,抢班,2026-05-14T00:30:00,2026-05-14T08:30:00,2026-05-14T00:08:00,2026-05-14T08:32:00,是,否,否,0,7.5,,是
商超,3,2,J市嘉木商超门店,2026-05-14,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_225740,worker_794279,job_ref_495695,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-14T06:00:00,2026-05-14T14:00:00,2026-05-14T05:58:00,2026-05-14T14:42:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-14,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_100282,worker_836336,job_ref_625337,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-14T06:00:00,2026-05-14T14:00:00,2026-05-14T05:41:00,2026-05-14T14:01:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-14,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_728270,worker_197736,job_ref_625337,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-14T06:00:00,2026-05-14T14:00:00,2026-05-14T05:57:00,2026-05-14T14:02:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-14,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_416972,worker_069904,job_ref_391389,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-14T06:00:00,2026-05-14T14:00:00,2026-05-14T05:48:00,2026-05-14T14:02:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-14,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_715125,worker_702998,job_ref_391389,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-14T06:00:00,2026-05-14T14:00:00,2026-05-14T05:45:00,2026-05-14T14:01:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-14,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_136872,worker_180447,job_ref_860072,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-14T06:00:00,2026-05-14T14:00:00,2026-05-14T05:54:00,2026-05-14T14:08:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-14,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_495128,worker_230408,job_ref_860072,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-14T06:00:00,2026-05-14T13:00:00,2026-05-14T05:33:00,2026-05-14T13:14:00,是,否,否,0,6.0,,是
商超,3,2,J市嘉木商超门店,2026-05-14,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_473130,worker_105297,job_ref_391389,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-14T06:00:00,2026-05-14T14:00:00,2026-05-14T05:57:00,2026-05-14T14:01:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-14,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_402151,worker_132160,job_ref_517563,普通岗-兼职（防损课）,抢班,2026-05-14T06:00:00,2026-05-14T18:00:00,2026-05-14T05:51:00,2026-05-14T18:00:00,是,否,否,0,11.0,,是
商超,3,2,J市嘉木商超门店,2026-05-14,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_241432,worker_653774,job_ref_625337,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-14T06:00:00,2026-05-14T14:00:00,2026-05-14T05:57:00,2026-05-14T14:12:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-14,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_346469,worker_861644,job_ref_399817,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-14T06:00:00,2026-05-14T14:00:00,2026-05-14T05:56:00,2026-05-14T14:02:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-14,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_245191,worker_680647,job_ref_860072,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-14T06:00:00,2026-05-14T14:00:00,2026-05-14T05:59:00,2026-05-14T14:09:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-14,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_095821,worker_115387,job_ref_391389,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-14T06:00:00,2026-05-14T14:00:00,2026-05-14T05:59:00,2026-05-14T14:02:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-14,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_608894,worker_408422,job_ref_391389,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-14T06:30:00,2026-05-14T14:30:00,2026-05-14T06:15:00,2026-05-14T14:30:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-14,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_503919,worker_430481,job_ref_278560,普通岗-兼职（J市嘉木商超门店）,抢班,2026-05-14T07:00:00,2026-05-14T14:30:00,2026-05-14T06:58:00,,是,否,否,0,0.0,,是
商超,3,2,J市嘉木商超门店,2026-05-14,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_489130,worker_804833,job_ref_778489,分拣员-兼职（J市嘉木商超门店）,抢班,2026-05-14T07:00:00,2026-05-14T12:00:00,2026-05-14T06:46:00,2026-05-14T12:00:00,是,否,否,0,5.0,,是
商超,3,2,J市嘉木商超门店,2026-05-14,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_447566,worker_658266,job_ref_778489,分拣员-兼职（J市嘉木商超门店）,抢班,2026-05-14T07:00:00,2026-05-14T21:30:00,2026-05-14T06:50:00,2026-05-14T22:09:00,是,否,否,0,11.0,,是
商超,3,2,J市嘉木商超门店,2026-05-14,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_916549,worker_218842,job_ref_079263,普通岗-兼职（J市嘉木商超门店）,抢班,2026-05-14T07:00:00,2026-05-14T15:00:00,2026-05-14T06:59:00,2026-05-14T15:06:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-14,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_758055,worker_242616,job_ref_278560,普通岗-兼职（J市嘉木商超门店）,抢班,2026-05-14T07:00:00,2026-05-14T15:00:00,2026-05-14T06:39:00,2026-05-14T15:03:00,是,否,否,0,7.0,,是
商超,3,2,J市嘉木商超门店,2026-05-14,enterprise_ref_184656,合成运营主体_184656,store_ref_624828,J市,J市嘉木商超门店,worker_ref_929228,worker_568081,job_ref_391389,生鲜技工—兼职（J市嘉木商超门店）,抢班,2026-05-14T07:00:00,2026-05-14T15:00:00,2026-05-14T06:55:00,2026-05-14T15:00:00,是,否,否,0,7.0,,是
